storm_id,fips,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
Franklin-2011,47103,Thunderstorm Wind,0,0,0,0,1500000,0
Lee-2011,48112,Wildfire,1,0,0,0,6.00E+08,NA
Lee-2011,48152,Wildfire,0,0,0,0,0,NA
Jose-2011,22107,Lightning,0,0,0,0,2.00E+06,0
Lee-2011,48138,Wildfire,0,0,0,0,0,NA
Lee-2011,48150,Wildfire,0,0,0,0,1.00E+07,NA
Lee-2011,22001,Wildfire,0,0,0,0,4.00E+07,NA
Lee-2011,5070,Wildfire,0,0,0,0,0,NA
Lee-2011,22018,Wildfire,0,0,0,0,5.00E+07,0
Lee-2011,1050,Drought,0,0,0,0,0,0
Lee-2011,1037,Drought,0,0,0,0,0,0
Lee-2011,1029,Drought,0,0,0,0,0,0
Lee-2011,1045,Drought,0,0,0,0,0,0
Lee-2011,1047,Drought,0,0,0,0,0,0
Lee-2011,1044,Drought,0,0,0,0,0,0
Lee-2011,22001,Wildfire,0,0,0,0,2.00E+07,NA
Lee-2011,48097,Wildfire,0,0,0,0,2.00E+06,NA
Lee-2011,48125,Wildfire,0,0,0,0,3.00E+07,NA
Lee-2011,22001,Wildfire,1,0,0,0,0,NA
Franklin-2011,1033,Hail,0,0,0,0,0,0
Lee-2011,48096,Wildfire,0,0,0,0,2.00E+07,NA
Lee-2011,21133,Flood,0,0,0,0,0,0
Lee-2011,22003,Excessive Heat,0,0,0,0,0,0
Lee-2011,22019,Excessive Heat,0,0,0,0,0,0
Lee-2011,48137,Wildfire,0,0,0,0,12500000,NA
Lee-2011,48150,Wildfire,0,0,0,0,6500000,NA
Lee-2011,48138,Wildfire,0,0,0,0,1.00E+07,NA
Lee-2011,48125,Wildfire,0,0,0,0,0,NA
Franklin-2011,1077,Hail,0,0,0,0,0,0
Franklin-2011,1077,Thunderstorm Wind,0,0,0,0,2.00E+05,0
Lee-2011,21133,Heavy Rain,0,0,0,0,0,0
Franklin-2011,31061,Thunderstorm Wind,0,0,0,0,5.00E+07,2.00E+09
Irene-2011,37080,Drought,0,0,0,0,0,0
Lee-2011,22019,Drought,0,0,0,0,0,0
Lee-2011,5072,Excessive Heat,0,0,0,0,0,0
Lee-2011,5060,Excessive Heat,0,0,0,0,0,0
Lee-2011,5071,Excessive Heat,0,0,0,0,0,0
Lee-2011,5059,Excessive Heat,0,0,0,0,0,0
Lee-2011,5070,Excessive Heat,0,0,0,0,0,0
Lee-2011,5061,Excessive Heat,0,0,0,0,0,0
Lee-2011,5050,Excessive Heat,0,0,0,0,0,0
Lee-2011,22012,Excessive Heat,0,0,0,0,0,0
Lee-2011,22002,Excessive Heat,0,0,0,0,0,0
Lee-2011,22001,Excessive Heat,0,0,0,0,0,0
Lee-2011,22021,Excessive Heat,0,0,0,0,0,0
Lee-2011,22004,Excessive Heat,0,0,0,0,0,0
Lee-2011,5051,Excessive Heat,0,0,0,0,0,0
Lee-2011,5073,Excessive Heat,0,0,0,0,0,0
Lee-2011,21013,Heavy Rain,0,0,0,0,0,0
Lee-2011,22020,Excessive Heat,0,0,0,0,0,0
Lee-2011,21129,Heavy Rain,0,0,0,0,0,0
Lee-2011,22010,Excessive Heat,0,0,0,0,0,0
Lee-2011,21133,Heavy Rain,0,0,0,0,0,0
Lee-2011,21193,Heavy Rain,0,0,0,0,0,0
Lee-2011,21133,Heavy Rain,0,0,0,0,0,0
Lee-2011,21013,Heavy Rain,0,0,0,0,0,0
Lee-2011,21193,Heavy Rain,0,0,0,0,0,0
Lee-2011,21095,Heavy Rain,0,0,0,0,0,0
Lee-2011,22013,Excessive Heat,0,0,0,0,0,0
Lee-2011,22022,Excessive Heat,0,0,0,0,0,0
Lee-2011,22005,Excessive Heat,0,0,0,0,0,0
Lee-2011,22018,Excessive Heat,0,0,0,0,0,0
Lee-2011,22014,Excessive Heat,0,0,0,0,0,0
Lee-2011,48137,Wildfire,2,0,2,0,2.25E+08,NA
Lee-2011,48149,Wildfire,0,0,0,0,0,NA
Lee-2011,48125,Wildfire,1,0,0,0,3.50E+07,NA
Franklin-2011,47051,Thunderstorm Wind,0,0,0,0,2.00E+05,0
Lee-2011,87552,Marine Thunderstorm Wind,0,0,0,0,0,0
Franklin-2011,47103,Thunderstorm Wind,0,0,0,0,2.00E+06,0
Franklin-2011,47051,Thunderstorm Wind,0,0,0,0,8.00E+05,0
Lee-2011,87552,Marine Thunderstorm Wind,0,0,0,0,0,0
Lee-2011,1049,Drought,0,0,0,0,0,0
Lee-2011,1046,Drought,0,0,0,0,0,0
Franklin-2011,47103,Thunderstorm Wind,0,0,0,0,3.00E+05,0
Franklin-2011,47103,Thunderstorm Wind,0,0,0,0,1500000,0
Irene-2011,36073,Storm Surge/Tide,0,0,1,0,0,0
Lee-2011,48193,Wildfire,0,0,2,0,2.50E+10,0
Katia-2011,36017,Flood,0,0,0,0,5.00E+07,0
Franklin-2011,25017,Tropical Storm,0,0,0,0,2.80E+08,0
Franklin-2011,25004,Tropical Storm,0,0,0,0,8.00E+07,0
Franklin-2011,25014,Tropical Storm,0,0,0,0,1.20E+08,0
Lee-2011,28131,Tornado,1,0,0,0,1.00E+07,NA
Irene-2011,50027,Flash Flood,0,0,0,0,1.00E+10,5.00E+08
Lee-2011,1097,Tornado,0,0,0,0,4500000,0
Lee-2011,22062,Storm Surge/Tide,0,0,0,0,1500000,0
Lee-2011,22058,Storm Surge/Tide,0,0,0,0,1500000,0
Lee-2011,22040,Storm Surge/Tide,0,0,0,0,1.60E+07,0
Lee-2011,9003,Flash Flood,0,0,0,0,1.00E+07,0
Lee-2011,9003,Flood,0,0,0,0,0,0
Irene-2011,50017,Flash Flood,0,0,0,0,3.25E+09,1.50E+08
Lee-2011,37155,Tornado,0,0,0,0,2.00E+06,0
Irene-2011,50007,Flood,0,0,0,0,3.00E+08,1.00E+08
Irene-2011,28129,Flash Flood,0,0,0,0,5.00E+05,0
Irene-2011,28101,Flash Flood,0,0,0,0,0,0
Irene-2011,36071,Tropical Storm,0,0,0,0,0,0
Katia-2011,36107,Flood,0,0,0,0,1.60E+09,0
Lee-2011,1065,Tornado,0,0,0,0,1200000,0
Lee-2011,1075,Flash Flood,0,0,0,0,0,0
Lee-2011,1075,Flood,0,0,0,0,0,0
Lee-2011,1107,Flash Flood,0,0,0,0,0,0
Lee-2011,1107,Flash Flood,0,0,0,0,0,0
Lee-2011,1107,Flood,0,0,0,0,0,0
Katia-2011,42015,Flash Flood,0,0,0,0,2.00E+08,0
Rina-2011,12011,Flash Flood,0,0,0,0,0,0
Rina-2011,12099,Flash Flood,0,0,0,0,0,0
Katia-2011,36007,Flash Flood,0,0,0,0,5.00E+09,0
Katia-2011,36017,Flood,0,0,0,0,2.50E+07,0
Lee-2011,12091,Tornado,0,0,0,0,2500000,0
Lee-2011,1003,Tornado,0,0,0,0,2.00E+07,0
Irene-2011,50021,Flood,0,0,0,0,5.00E+08,1.00E+08
Irene-2011,50007,Flash Flood,0,0,0,0,2.00E+08,1.00E+08
Irene-2011,50023,Flash Flood,0,0,0,0,6.00E+09,2.50E+08
Lee-2011,22013,Drought,0,0,0,0,0,0
Lee-2011,22022,Drought,0,0,0,0,0,0
Lee-2011,22046,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22050,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22068,Tropical Storm,0,0,0,0,2500000,0
Lee-2011,22067,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22069,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22070,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22066,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22071,Tropical Storm,0,0,0,0,1.00E+06,0
Franklin-2011,9004,Tropical Storm,0,0,0,0,2.00E+09,0
Franklin-2011,9002,Tropical Storm,0,0,0,0,2.00E+09,0
Franklin-2011,9003,Flood,0,0,0,0,0,0
Franklin-2011,9003,Flood,0,0,1,0,8.00E+08,0
Irene-2011,36081,Tropical Storm,0,0,0,0,0,0
Katia-2011,36007,Flash Flood,0,0,0,0,5.00E+07,0
Katia-2011,42015,Flash Flood,0,0,0,0,2.00E+08,0
Rina-2011,12086,Thunderstorm Wind,0,0,0,0,0,0
Lee-2011,1041,Strong Wind,0,0,0,0,2.00E+05,0
Irene-2011,50003,Flood,0,0,0,0,0,0
Katia-2011,36107,Flash Flood,0,0,0,0,1.50E+09,0
Katia-2011,36107,Flood,0,0,0,0,3.09E+10,0
Lee-2011,47099,Strong Wind,0,0,1,0,1.00E+06,0
Franklin-2011,25020,Tropical Storm,0,0,0,0,2.60E+08,0
Franklin-2011,25021,Tropical Storm,0,0,0,0,1.00E+08,0
Franklin-2011,25012,Tropical Storm,0,0,0,0,8.00E+07,0
Franklin-2011,25015,Tropical Storm,0,0,0,0,3.45E+08,0
Lee-2011,22061,Storm Surge/Tide,0,0,0,0,5.00E+05,0
Lee-2011,22063,Storm Surge/Tide,0,0,0,0,5.00E+05,0
Lee-2011,22004,Drought,0,0,0,0,0,0
Lee-2011,22010,Drought,0,0,0,0,0,0
Lee-2011,22020,Drought,0,0,0,0,0,0
Lee-2011,22005,Drought,0,0,0,0,0,0
Lee-2011,22062,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22062,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22034,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22072,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22072,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22060,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22037,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22057,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22058,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22058,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22040,Tropical Storm,0,0,0,0,2500000,0
Lee-2011,22061,Tropical Storm,0,0,0,0,2500000,0
Franklin-2011,25007,Tropical Storm,0,0,0,0,1.60E+08,0
Lee-2011,13014,Tropical Storm,0,0,0,0,0,0
Lee-2011,13027,Tropical Storm,0,0,0,0,0,0
Franklin-2011,17092,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17077,Strong Wind,0,0,0,0,1.00E+05,0
Irene-2011,36079,Tropical Storm,0,0,0,0,0,0
Irene-2011,34017,Flood,0,0,1,1,0,0
Katia-2011,36065,Flash Flood,0,0,0,0,3.00E+08,0
Katia-2011,36105,Flood,0,0,0,0,3.00E+07,0
Franklin-2011,47051,Flood,0,0,0,0,0,0
Katia-2011,42015,Flood,0,0,0,0,1.53E+09,0
Irene-2011,9005,Flood,0,0,0,0,0,0
Katia-2011,36007,Flash Flood,0,0,0,0,5.00E+08,0
Lee-2011,1071,Flash Flood,0,0,0,0,0,0
Katia-2011,36017,Flood,0,0,0,0,1.00E+07,0
Franklin-2011,25006,Tropical Storm,0,0,0,0,6.00E+07,0
Franklin-2011,25005,Tropical Storm,0,0,0,0,3.20E+08,0
Lee-2011,22002,Drought,0,0,0,0,0,0
Lee-2011,22001,Drought,0,0,0,0,0,0
Lee-2011,22021,Drought,0,0,0,0,0,0
Lee-2011,22001,Flash Flood,0,0,0,0,5.00E+05,0
Lee-2011,22055,Tornado,0,0,0,0,0,0
Lee-2011,11001,Coastal Flood,0,0,0,0,NA,NA
Irene-2011,50017,Strong Wind,0,0,0,0,5.00E+06,0
Lee-2011,22017,Drought,0,0,0,0,0,0
Lee-2011,22006,Drought,0,0,0,0,0,0
Lee-2011,13091,Tropical Storm,0,0,0,0,0,0
Lee-2011,13066,Tropical Storm,0,0,0,0,0,0
Harvey-2011,34014,Coastal Flood,0,0,0,0,0,0
Harvey-2011,34026,Coastal Flood,0,0,0,0,0,0
Harvey-2011,34025,Coastal Flood,0,0,0,0,0,0
Franklin-2011,17087,Strong Wind,0,0,0,0,1.00E+05,0
Irene-2011,36069,Tropical Storm,0,0,0,2,0,0
Katia-2011,36025,Flood,0,0,0,0,2.00E+08,0
Irene-2011,36119,Flood,0,0,0,0,0,0
Irene-2011,42045,Flood,0,0,0,0,0,0
Irene-2011,42045,Flash Flood,0,0,0,0,0,0
Irene-2011,42101,Flood,0,0,0,0,0,0
Lee-2011,1125,Flash Flood,0,0,0,0,0,0
Lee-2011,1125,Flood,0,0,0,0,0,0
Lee-2011,1063,Flash Flood,0,0,0,0,0,0
Lee-2011,1073,Heavy Rain,0,0,0,0,0,0
Lee-2011,1073,Flood,0,0,0,0,0,0
Lee-2011,1075,Flash Flood,0,0,0,0,0,0
Lee-2011,1075,Flood,0,0,0,0,0,0
Lee-2011,1107,Flash Flood,0,0,0,0,0,0
Lee-2011,1127,Flash Flood,0,0,0,0,0,0
Lee-2011,1127,Flash Flood,0,0,0,0,0,0
Lee-2011,1015,Landslide,0,0,0,0,0,0
Lee-2011,1055,Flash Flood,0,0,0,0,0,0
Lee-2011,1071,Flood,0,0,0,0,1.00E+06,0
Lee-2011,1095,Flash Flood,0,0,0,0,0,0
Katia-2011,36077,Flood,0,0,0,0,5.80E+09,0
Franklin-2011,25013,Tropical Storm,0,0,0,0,3.50E+08,0
Franklin-2011,25018,Tropical Storm,0,0,0,0,1.60E+08,0
Franklin-2011,25020,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,25021,Storm Surge/Tide,0,0,0,0,2500000,0
Franklin-2011,25022,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,25015,Flood,0,0,0,0,4.00E+07,0
Franklin-2011,25011,Flood,0,0,0,0,0,0
Lee-2011,22052,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22027,Tropical Storm,0,0,0,0,1.00E+06,0
Irene-2011,50027,Flood,0,0,0,0,2.00E+09,2.50E+08
Irene-2011,50017,Flood,0,0,0,0,5.00E+08,1.00E+08
Lee-2011,22003,Drought,0,0,0,0,0,0
Lee-2011,13083,Tropical Storm,0,0,0,0,0,0
Lee-2011,13045,Tropical Storm,0,0,0,0,0,0
Harvey-2011,34026,Strong Wind,0,0,0,0,5.00E+05,0
Harvey-2011,34020,Strong Wind,0,0,0,0,5.00E+05,0
Harvey-2011,34025,Strong Wind,0,0,0,0,5.00E+05,0
Harvey-2011,34022,Strong Wind,0,0,0,0,5.00E+05,0
Harvey-2011,34024,Strong Wind,0,0,0,0,4.00E+06,0
Harvey-2011,34023,Strong Wind,0,0,0,0,4.00E+06,0
Harvey-2011,34013,Coastal Flood,0,0,0,0,0,0
Harvey-2011,34024,Coastal Flood,0,0,0,0,0,0
Harvey-2011,34023,Coastal Flood,0,0,0,0,0,0
Irene-2011,34001,Heavy Snow,0,0,0,0,0,0
Irene-2011,34007,Heavy Snow,0,0,0,0,0,0
Irene-2011,34008,Winter Storm,0,0,0,0,0,0
Irene-2011,34010,Winter Storm,0,0,0,0,0,0
Franklin-2011,17082,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17091,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17084,Strong Wind,0,0,0,0,1.00E+05,0
Irene-2011,9009,Tropical Storm,0,0,0,0,0,0
Katia-2011,42115,Flash Flood,0,0,0,0,5.00E+07,0
Lee-2011,1107,Flood,0,0,0,0,0,0
Lee-2011,1055,Flash Flood,0,0,0,0,0,0
Lee-2011,1055,Flash Flood,0,0,0,0,0,0
Lee-2011,1055,Flash Flood,0,0,0,0,0,0
Lee-2011,1055,Flood,0,0,0,0,0,0
Lee-2011,1055,Flood,0,0,0,0,0,0
Lee-2011,1055,Flood,0,0,0,0,0,0
Katia-2011,36007,Flash Flood,0,0,0,0,1.00E+09,0
Franklin-2011,25015,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,25011,Flood,0,0,0,0,7500000,0
Franklin-2011,25013,Flood,0,0,0,0,0,0
Franklin-2011,25017,Flood,0,0,0,0,5.00E+05,0
Franklin-2011,25021,Flood,0,0,0,0,0,0
Franklin-2011,25015,Flood,0,0,0,0,1.50E+07,0
Franklin-2011,25022,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,25013,Flood,0,0,0,0,0,0
Franklin-2011,25011,Flood,0,0,0,0,1.00E+07,0
Franklin-2011,25011,Flood,0,0,0,0,0,0
Franklin-2011,25013,Flood,0,0,0,0,0,0
Franklin-2011,25007,Storm Surge/Tide,0,0,0,0,5.00E+06,0
Franklin-2011,25011,Flood,0,0,0,0,1.00E+07,0
Lee-2011,22064,Storm Surge/Tide,0,0,0,0,1.00E+06,0
Lee-2011,28109,Tornado,0,0,0,0,5.00E+06,0
Lee-2011,28047,Tornado,0,0,0,0,2.00E+06,0
Lee-2011,22049,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22056,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22048,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22036,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,25027,Flash Flood,0,0,0,0,1.00E+07,0
Lee-2011,13109,Tropical Storm,0,0,0,0,0,0
Lee-2011,13067,Tropical Storm,0,0,0,0,0,0
Irene-2011,34012,Winter Storm,0,0,0,0,0,0
Irene-2011,34009,Winter Storm,0,0,0,0,0,0
Irene-2011,34015,Winter Storm,0,0,0,0,0,0
Irene-2011,34013,Winter Weather,0,0,0,0,0,0
Irene-2011,34019,Winter Weather,0,0,0,0,0,0
Irene-2011,34018,Winter Weather,0,0,0,0,0,0
Lee-2011,42055,Heavy Snow,0,0,0,1,0,0
Lee-2011,42054,Heavy Snow,0,0,0,0,0,0
Lee-2011,42062,Heavy Snow,0,0,0,0,0,0
Lee-2011,42061,Heavy Snow,0,0,0,2,0,0
Lee-2011,42060,Heavy Snow,0,0,1,0,0,0
Lee-2011,42069,Winter Storm,0,2,0,4,0,0
Franklin-2011,17075,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17089,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17094,Strong Wind,0,0,0,0,1.00E+05,0
Don-2011,22125,Flood,0,0,0,0,5.00E+06,0
Katia-2011,42015,Flash Flood,0,0,0,0,3.00E+08,0
Katia-2011,36025,Flood,0,0,0,0,2.00E+08,0
Irene-2011,42091,Flash Flood,0,0,0,0,0,0
Irene-2011,42017,Flash Flood,0,0,0,0,0,0
Irene-2011,42017,Flood,0,0,0,0,0,0
Franklin-2011,1089,Thunderstorm Wind,0,0,0,0,2.00E+06,0
Katia-2011,42015,Flood,0,0,0,0,1.00E+08,0
Lee-2011,42071,Flash Flood,0,0,0,0,0,0
Katia-2011,36007,Flash Flood,0,0,0,0,1.00E+09,0
Lee-2011,45033,Thunderstorm Wind,0,0,0,0,1.00E+05,0
Lee-2011,22043,Tropical Storm,0,0,0,0,2.00E+06,0
Lee-2011,22031,Tropical Storm,0,0,0,0,2.00E+06,0
Franklin-2011,25015,Flood,0,0,0,0,5.00E+06,0
Lee-2011,28081,Storm Surge/Tide,0,0,0,0,1.00E+06,0
Lee-2011,28082,Storm Surge/Tide,0,0,0,0,1.00E+06,0
Lee-2011,28141,Flash Flood,0,0,1,0,2.00E+06,0
Irene-2011,50018,Strong Wind,0,0,0,0,5.00E+06,0
Franklin-2011,9003,Tropical Storm,0,0,0,0,2.00E+09,0
Lee-2011,12050,Rip Current,2,0,0,0,0,0
Franklin-2011,25022,Tropical Storm,0,0,0,0,3.70E+08,0
Franklin-2011,25003,Tropical Storm,0,0,0,0,3.05E+08,0
Franklin-2011,25011,Tropical Storm,0,0,0,0,4.50E+07,0
Franklin-2011,25010,Tropical Storm,0,0,0,0,4.50E+07,0
Lee-2011,13071,Tropical Storm,0,0,0,0,0,0
Lee-2011,13008,Tropical Storm,0,0,0,0,0,0
Lee-2011,42068,Winter Storm,0,0,0,0,0,0
Franklin-2011,17080,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17090,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17093,Strong Wind,0,0,0,0,1.00E+05,0
Irene-2011,9012,Tropical Storm,0,0,0,0,0,0
Irene-2011,9010,Tropical Storm,0,0,0,0,0,0
Irene-2011,25003,Flood,0,0,0,0,0,0
Katia-2011,36025,Flood,0,0,0,0,2.00E+08,0
Irene-2011,36071,Flood,0,0,0,0,0,0
Franklin-2011,1089,Thunderstorm Wind,0,0,0,0,0,0
Lee-2011,1045,Strong Wind,0,0,0,0,8.00E+05,0
Lee-2011,1031,Strong Wind,0,0,0,0,8.00E+05,0
Lee-2011,1087,Heavy Rain,0,0,0,0,7.00E+05,0
Lee-2011,1009,Flash Flood,0,0,0,0,0,0
Katia-2011,42015,Flood,0,0,1,0,5.00E+08,0
Irene-2011,42089,Flood,0,0,0,0,0,0
Irene-2011,42011,Flood,0,0,0,0,0,0
Irene-2011,42029,Flood,0,0,0,0,0,0
Irene-2011,42011,Flash Flood,0,0,0,0,0,0
Irene-2011,50004,Strong Wind,0,0,0,0,2500000,0
Lee-2011,22029,Tropical Storm,0,0,0,0,2.00E+06,0
Lee-2011,22041,Tropical Storm,0,0,0,0,5.00E+06,0
Franklin-2011,25011,Flood,0,0,0,0,2.20E+09,0
Franklin-2011,25015,Flood,0,0,0,0,5.00E+06,0
Franklin-2011,25023,Tropical Storm,0,0,0,0,26700000,0
Irene-2011,50009,High Wind,0,0,0,0,1.00E+07,0
Irene-2011,50001,Flash Flood,0,0,0,0,2.00E+09,1.00E+08
Lee-2011,22018,Drought,0,0,0,0,0,0
Lee-2011,22014,Drought,0,0,0,0,0,0
Lee-2011,22059,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22063,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22064,Tropical Storm,0,0,0,0,2500000,0
Lee-2011,22065,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22039,Tropical Storm,0,0,0,0,1.00E+06,0
Lee-2011,22047,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22047,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22035,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22035,Tropical Storm,0,0,0,0,5.00E+05,0
Franklin-2011,25016,Tropical Storm,0,0,0,0,2.30E+08,0
Lee-2011,12103,Thunderstorm Wind,0,0,0,0,2.00E+06,0
Lee-2011,13069,Tropical Storm,0,0,0,0,0,0
Lee-2011,42067,Winter Storm,0,0,0,0,0,0
Lee-2011,42071,Winter Weather,0,0,0,0,0,0
Lee-2011,42070,Winter Weather,0,0,0,0,0,0
Franklin-2011,17086,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17088,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17078,Strong Wind,0,0,0,0,1.00E+05,0
Irene-2011,34039,Flood,0,0,0,0,0,0
Irene-2011,34031,Heavy Rain,0,0,1,0,0,0
Irene-2011,34037,Flash Flood,0,0,0,0,0,0
Irene-2011,34027,Flood,0,0,0,0,1.00E+08,0
Katia-2011,42131,Flash Flood,0,0,0,0,5.00E+08,0
Lee-2011,1009,Flood,0,0,0,0,0,0
Lee-2011,1009,Flood,0,0,0,0,0,0
Lee-2011,1127,Heavy Rain,1,0,0,0,0,0
Lee-2011,1047,Strong Wind,0,0,0,0,2.00E+05,0
Lee-2011,1047,Strong Wind,0,0,0,0,7.00E+05,0
Lee-2011,1013,Strong Wind,0,0,0,0,5.00E+05,0
Katia-2011,42131,Flood,0,0,0,0,2.00E+09,0
Irene-2011,42101,Flood,0,0,0,0,0,0
Irene-2011,42011,Flash Flood,0,0,0,0,0,0
Irene-2011,42095,Flood,0,0,0,0,0,0
Lee-2011,1073,Flash Flood,0,0,0,0,5.00E+06,0
Irene-2011,50005,Flood,0,0,0,0,4.00E+08,1.00E+08
Lee-2011,22030,Tropical Storm,0,0,0,0,2.00E+06,0
Franklin-2011,44004,Tropical Storm,0,0,0,0,1500000,0
Franklin-2011,44003,Tropical Storm,0,0,0,0,5.00E+06,0
Franklin-2011,44001,Tropical Storm,0,0,0,0,7500000,0
Franklin-2011,44006,Tropical Storm,0,0,0,0,1500000,0
Franklin-2011,44005,Tropical Storm,0,0,0,0,1.00E+06,0
Franklin-2011,44005,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,44007,Storm Surge/Tide,0,0,0,0,0,0
Franklin-2011,44002,Tropical Storm,0,0,0,0,5.00E+05,0
Franklin-2011,44007,Tropical Storm,0,0,0,0,2.00E+06,0
Lee-2011,45091,Thunderstorm Wind,0,0,0,0,NA,NA
Lee-2011,45091,Thunderstorm Wind,0,0,0,0,NA,NA
Lee-2011,45091,Thunderstorm Wind,0,0,0,0,NA,NA
Lee-2011,22011,Drought,0,0,0,0,0,0
Lee-2011,22087,Tornado,0,0,0,0,1.00E+06,0
Lee-2011,28069,Tropical Storm,0,0,0,0,5.00E+05,0
Lee-2011,22019,Drought,0,0,0,0,0,0
Franklin-2011,17076,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17083,Strong Wind,0,0,0,0,1.00E+05,0
Franklin-2011,17085,Strong Wind,0,0,0,0,5.00E+05,0
Irene-2011,9011,Tropical Storm,0,0,0,0,0,0
Irene-2011,9006,Tropical Storm,0,2,1,0,0,0
Irene-2011,34035,Flood,0,0,0,0,1.00E+08,0
Irene-2011,34023,Flood,0,0,0,0,0,0
Irene-2011,36078,Tropical Storm,0,0,0,0,0,0
Katia-2011,42115,Flash Flood,0,0,0,0,5.00E+07,0
Katia-2011,36007,Flood,0,0,0,0,1.08E+09,0
Irene-2011,34005,Flood,0,0,0,0,0,0
Katia-2011,36107,Flash Flood,0,0,0,0,8.00E+08,0
Irene-2011,34041,Flash Flood,0,0,0,0,0,0
Irene-2011,34019,Flash Flood,0,0,0,0,0,0
Franklin-2011,1089,Tornado,0,0,9,0,NA,0
Irene-2011,36093,Flood,0,0,0,0,0,0
Lee-2011,22032,Tropical Storm,0,0,0,0,1.00E+06,0
Franklin-2011,88236,Marine High Wind,0,0,0,0,0,0
Lee-2011,25013,Flood,0,0,0,0,0,0
Lee-2011,37085,Thunderstorm Wind,0,0,0,0,1500000,0
Irene-2011,50016,Strong Wind,0,0,0,0,5.00E+06,0
Irene-2011,34041,Flood,0,0,0,0,3.00E+08,0
Irene-2011,34019,Flood,0,0,0,0,2.00E+08,0
Irene-2011,42091,Flood,0,0,0,0,0,0
Irene-2011,36178,Tropical Storm,0,0,0,0,0,0
Irene-2011,34108,Tropical Storm,0,0,0,0,0,0
Lee-2011,10003,Flood,0,0,0,0,0,0
Lee-2011,13143,Thunderstorm Wind,0,0,0,0,2.00E+05,0
Lee-2011,13145,Thunderstorm Wind,0,0,0,0,1.00E+05,0
Lee-2011,13097,Funnel Cloud,0,0,0,0,0,0
Lee-2011,13067,Funnel Cloud,0,0,0,0,0,0
Lee-2011,13045,Thunderstorm Wind,0,0,0,0,3.00E+05,0
Lee-2011,13223,Thunderstorm Wind,0,0,0,0,3.00E+05,0
Lee-2011,13123,Thunderstorm Wind,0,0,0,0,1.00E+05,0
Katia-2011,36015,Flash Flood,0,0,0,0,1.00E+08,0
Lee-2011,1041,Strong Wind,0,0,0,0,2.00E+05,0
Lee-2011,1030,Strong Wind,0,0,0,0,2.00E+05,0
Lee-2011,1043,Strong Wind,0,0,0,0,2.00E+05,0
Lee-2011,1023,Strong Wind,0,0,0,0,2.00E+05,0
Lee-2011,42133,Flood,0,0,0,1,4.70E+08,0
Irene-2011,50006,Strong Wind,0,0,0,0,5.00E+06,0
Lee-2011,12103,Thunderstorm Wind,0,0,0,0,2.00E+05,0
