FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
199906,26,0,1003209,5724717,D,6/26/99 12:00,36,M,Outside/Open Areas,199906
199906,28,0,1003211,5724717,D,6/28/99 12:00,42,M,Permanent Home,199906
199906,7,0,1003212,5724766,D,6/7/99 12:00,56,M,Outside/Open Areas,199906
199906,26,0,1003587,5707792,D,6/26/99 12:00,30,M,Outside/Open Areas,199906
199906,18,0,1003380,5698134,D,6/18/99 12:00,12,F,In Water,199906
199906,25,0,1003397,5701622,D,6/25/99 12:00,56,M,Outside/Open Areas,199906
199906,28,0,1003855,5715132,D,6/28/99 12:00,73,M,Permanent Home,199906
199906,10,0,1003726,5716360,D,6/10/99 12:00,45,F,Under Tree,199906
199906,10,0,1003727,5716360,D,6/10/99 12:00,46,M,Under Tree,199906
199906,1,0,1003447,5700776,D,6/1/99 12:00,69,F,Mobile/Trailer Home,199906
199906,8,0,1003448,5700776,D,6/8/99 12:00,69,M,Mobile/Trailer Home,199906
199906,20,0,1003449,5700972,D,6/20/99 12:00,53,M,Vehicle/Towed Trailer,199906
199906,30,0,1003450,5700071,D,6/30/99 12:00,22,M,Vehicle/Towed Trailer,199906
199906,28,0,1003451,5706456,D,6/28/99 12:00,29,F,Vehicle/Towed Trailer,199906
199906,28,0,1003452,5706519,D,6/28/99 12:00,8,M,Boat,199906
199906,10,0,1003453,5705193,D,6/10/99 12:00,48,M,Camping,199906
199906,11,0,1003454,5705208,D,6/11/99 12:00,57,M,Under Tree,199906
199906,23,0,1003455,5706398,D,6/23/99 12:00,7,M,In Water,199906
199906,28,0,1003456,5705103,D,6/28/99 12:00,29,M,In Water,199906
199906,12,0,1003458,5705770,D,6/12/99 12:00,48,F,Vehicle/Towed Trailer,199906
199906,7,0,1003459,5706068,D,6/7/99 12:00,56,M,Outside/Open Areas,199906
199906,7,0,1003500,5703510,D,6/7/99 12:00,62,M,Permanent Home,199906
199906,8,0,1003501,5703510,D,6/8/99 12:00,85,M,Permanent Home,199906
199906,25,0,1003504,5704781,D,6/25/99 12:00,37,M,Other,199906
199906,13,0,1003507,5708821,D,6/13/99 12:00,28,M,In Water,199906
199906,9,0,1003514,5708844,D,6/9/99 12:00,58,M,In Water,199906
199906,17,0,1003515,5709059,D,6/17/99 12:00,51,M,Under Tree,199906
199908,1,0,1003062,5714063,D,8/1/99 12:00,73,F,Permanent Home,199908
199908,8,0,1003063,5714156,D,8/8/99 12:00,15,M,Outside/Open Areas,199908
199908,1,0,1003064,5714272,D,8/1/99 12:00,46,M,Outside/Open Areas,199908
199908,1,0,1003065,5714273,D,8/1/99 12:00,67,F,Permanent Home,199908
199908,12,0,1003066,5714690,D,8/12/99 12:00,12,F,Outside/Open Areas,199908
199908,29,0,1003067,5714286,D,8/29/99 12:00,19,M,In Water,199908
199908,16,0,1003068,5714288,D,8/16/99 12:00,55,M,Permanent Home,199908
199908,17,0,1003069,5714289,D,8/17/99 12:00,53,M,Permanent Home,199908
199908,8,0,1003070,5714533,D,8/8/99 12:00,33,M,Under Tree,199908
199908,7,0,1003074,5714632,D,8/7/99 12:00,79,M,Permanent Home,199908
199908,8,0,1003075,5714097,D,8/8/99 12:00,22,M,Ball Field,199908
199908,2,0,1003076,5714099,D,8/2/99 12:00,39,M,Outside/Open Areas,199908
199908,2,0,1003077,5718447,D,8/2/99 12:00,73,F,Permanent Home,199908
199908,2,0,1003078,5714105,D,8/2/99 12:00,71,F,Permanent Home,199908
199908,7,0,1003079,5718524,D,8/7/99 12:00,35,M,Outside/Open Areas,199908
199908,14,0,1003081,5718762,D,8/14/99 12:00,18,F,Boat,199908
199908,14,0,1003082,5718764,D,8/14/99 12:00,37,M,Boat,199908
199908,1,0,1003087,5718999,D,8/1/99 12:00,,F,Permanent Home,199908
199908,1,0,1003088,5718999,D,8/1/99 12:00,52,M,Permanent Home,199908
199908,7,0,1003089,5719000,D,8/7/99 12:00,75,F,Permanent Home,199908
199908,27,0,1003596,5712230,D,8/27/99 12:00,41,F,Outside/Open Areas,199908
199908,1,0,1003797,5710162,D,8/1/99 12:00,81,M,Permanent Home,199908
199908,1,0,1003798,5710162,D,8/1/99 12:00,72,M,Permanent Home,199908
199908,1,0,1003799,5710162,D,8/1/99 12:00,72,M,Permanent Home,199908
199908,1,0,1003800,5710162,D,8/1/99 12:00,53,M,Permanent Home,199908
199908,1,0,1003801,5710162,D,8/1/99 12:00,73,F,Permanent Home,199908
199908,1,0,1003802,5710162,D,8/1/99 12:00,71,M,Permanent Home,199908
199908,1,0,1003803,5710162,D,8/1/99 12:00,84,M,Permanent Home,199908
199908,1,0,1003804,5710162,D,8/1/99 12:00,49,F,Permanent Home,199908
199908,1,0,1003805,5710162,D,8/1/99 12:00,68,F,Permanent Home,199908
199908,1,0,1003806,5710162,D,8/1/99 12:00,81,F,Permanent Home,199908
199908,1,0,1003807,5710162,D,8/1/99 12:00,86,F,Permanent Home,199908
199908,1,0,1003808,5710162,D,8/1/99 12:00,42,M,Permanent Home,199908
199908,1,0,1003809,5710162,D,8/1/99 12:00,85,M,Permanent Home,199908
199908,2,0,1003810,5710162,D,8/2/99 12:00,60,M,Permanent Home,199908
199908,1,0,1003811,5710162,D,8/1/99 12:00,81,F,Permanent Home,199908
199908,1,0,1003812,5710162,D,8/1/99 12:00,67,F,Permanent Home,199908
199908,2,0,1003813,5710162,D,8/2/99 12:00,72,M,Permanent Home,199908
199908,2,0,1003814,5710162,D,8/2/99 12:00,52,M,Permanent Home,199908
199908,3,0,1003815,5710162,D,8/3/99 12:00,79,M,Permanent Home,199908
199908,2,0,1003816,5710162,D,8/2/99 12:00,55,F,Permanent Home,199908
199908,2,0,1003817,5710162,D,8/2/99 12:00,60,M,Permanent Home,199908
199908,2,0,1003818,5710162,D,8/2/99 12:00,47,M,Permanent Home,199908
199908,2,0,1003819,5710162,D,8/2/99 12:00,51,M,Permanent Home,199908
199908,2,0,1003820,5710162,D,8/2/99 12:00,57,M,Permanent Home,199908
199908,2,0,1003821,5710162,D,8/2/99 12:00,56,M,Permanent Home,199908
199908,2,0,1003822,5710162,D,8/2/99 12:00,80,F,Permanent Home,199908
199908,2,0,1003824,5710162,D,8/2/99 12:00,56,F,Permanent Home,199908
199908,3,0,1003825,5710162,D,8/3/99 12:00,77,F,Permanent Home,199908
199908,4,0,1003826,5710162,D,8/4/99 12:00,86,F,Permanent Home,199908
199908,4,0,1003827,5710162,D,8/4/99 12:00,41,M,Permanent Home,199908
199908,4,0,1003829,5710162,D,8/4/99 12:00,79,M,Permanent Home,199908
199908,4,0,1003830,5710162,D,8/4/99 12:00,51,M,Permanent Home,199908
199908,4,0,1003831,5710162,D,8/4/99 12:00,59,F,Permanent Home,199908
199908,5,0,1003832,5710162,D,8/5/99 12:00,60,F,Permanent Home,199908
199908,6,0,1003833,5710162,D,8/6/99 12:00,77,M,Permanent Home,199908
199908,8,0,1003835,5710162,D,8/8/99 12:00,40,M,Permanent Home,199908
199908,2,0,1003838,5710166,D,8/2/99 12:00,71,F,Permanent Home,199908
199908,1,0,1003841,5710168,D,8/1/99 12:00,82,M,Permanent Home,199908
199908,29,0,1003842,5716192,D,8/29/99 12:00,46,M,In Water,199908
199908,10,0,1003843,5715056,D,8/10/99 12:00,55,M,Permanent Home,199908
199908,17,0,1003845,5715059,D,8/17/99 12:00,83,F,Permanent Home,199908
199908,17,0,1003846,5715059,D,8/17/99 12:00,75,F,Permanent Home,199908
199908,22,0,1003090,5719304,D,8/22/99 12:00,16,F,In Water,199908
199908,1,0,1003091,5719487,D,8/1/99 12:00,38,M,Heavy Equipment/Construction,199908
199908,9,0,1003094,5719505,D,8/9/99 12:00,55,M,Other,199908
199908,10,0,1003095,5719505,D,8/10/99 12:00,73,F,Other,199908
199908,10,0,1003096,5719505,D,8/10/99 12:00,83,F,Other,199908
199908,31,0,1003097,5719619,D,8/31/99 12:00,54,M,Long Span Roof,199908
199908,4,0,1003098,5718366,D,8/4/99 12:00,91,F,Permanent Home,199908
199908,4,0,1003099,5718366,D,8/4/99 12:00,99,M,Permanent Home,199908
199908,9,0,1003100,5718366,D,8/9/99 12:00,90,F,Permanent Home,199908
199908,14,0,1003102,5718366,D,8/14/99 12:00,43,M,Permanent Home,199908
199908,23,0,1003103,5718366,D,8/23/99 12:00,77,M,Permanent Home,199908
199908,2,0,1003105,5719344,D,8/2/99 12:00,82,M,Permanent Home,199908
199908,2,0,1003106,5719344,D,8/2/99 12:00,80,M,Permanent Home,199908
199908,3,0,1003108,5719344,D,8/3/99 12:00,60,M,Permanent Home,199908
199908,4,0,1003109,5719344,D,8/4/99 12:00,75,F,Permanent Home,199908
199908,14,0,1003110,5717855,D,8/14/99 12:00,42,M,Camping,199908
199908,4,0,1003111,5716720,D,8/4/99 12:00,62,M,Permanent Home,199908
199908,10,0,1003112,5716720,D,8/10/99 12:00,92,F,Permanent Home,199908
199908,2,0,1003135,5718276,D,8/2/99 12:00,77,F,Permanent Home,199908
199908,6,0,1003698,5710002,D,8/6/99 12:00,79,F,Permanent Home,199908
199908,1,0,1003699,5710003,D,8/1/99 12:00,45,M,Permanent Home,199908
199908,1,0,1003711,5711190,D,8/1/99 12:00,89,M,Permanent Home,199908
199908,1,0,1003712,5711191,D,8/1/99 12:00,86,F,Permanent Home,199908
199908,5,0,1003713,5711276,D,8/5/99 12:00,76,F,Mobile/Trailer Home,199908
199908,8,0,1003714,5711277,D,8/8/99 12:00,89,F,Permanent Home,199908
199908,6,0,1003715,5711277,D,8/6/99 12:00,80,F,Mobile/Trailer Home,199908
199908,1,0,1003716,5711278,D,8/1/99 12:00,84,M,Permanent Home,199908
199908,1,0,1003717,5711278,D,8/1/99 12:00,93,M,Permanent Home,199908
199908,1,0,1003718,5711278,D,8/1/99 12:00,81,F,Permanent Home,199908
199908,1,0,1003719,5711278,D,8/1/99 12:00,86,M,Permanent Home,199908
199908,1,0,1003720,5711278,D,8/1/99 12:00,93,F,Permanent Home,199908
199908,1,0,1003721,5711278,D,8/1/99 12:00,73,M,Permanent Home,199908
199908,9,0,1003722,5710398,D,8/9/99 12:00,21,F,Vehicle/Towed Trailer,199908
199908,11,0,1003502,5703912,D,8/11/99 12:00,38,M,Outside/Open Areas,199908
199909,16,0,1003086,5718455,D,9/16/99 12:00,65,M,Outside/Open Areas,199909
199909,16,0,1003203,5724337,D,9/16/99 12:00,40,M,In Water,199909
199909,16,0,1003204,5724337,D,9/16/99 12:00,46,M,In Water,199909
199909,16,0,1003205,5724340,D,9/16/99 12:00,51,M,In Water,199909
199909,16,0,1003206,5724340,D,9/16/99 12:00,42,F,In Water,199909
199909,16,0,1003207,5724343,D,9/16/99 12:00,55,M,In Water,199909
199909,16,0,1003208,5724343,D,9/16/99 12:00,72,M,In Water,199909
199909,16,0,1003146,5722643,D,9/16/99 12:00,12,F,In Water,199909
199907,30,0,1003847,5715076,D,7/30/99 12:00,84,F,Permanent Home,199907
199907,30,0,1003848,5715076,D,7/30/99 12:00,85,F,Permanent Home,199907
199907,30,0,1003849,5715076,D,7/30/99 12:00,73,M,Permanent Home,199907
199907,31,0,1003850,5715131,D,7/31/99 12:00,82,M,Permanent Home,199907
199907,31,0,1003851,5715131,D,7/31/99 12:00,86,F,Permanent Home,199907
199907,28,0,1003852,5715131,D,7/28/99 12:00,65,F,Permanent Home,199907
199907,28,0,1003853,5715131,D,7/28/99 12:00,73,F,Outside/Open Areas,199907
199907,27,0,1003854,5715131,D,7/27/99 12:00,57,M,Permanent Home,199907
199907,6,0,1003856,5715363,D,7/6/99 12:00,89,F,Permanent Home,199907
199907,6,0,1003857,5715363,D,7/6/99 12:00,50,F,Permanent Home,199907
199907,6,0,1003858,5715365,D,7/6/99 12:00,52,M,Permanent Home,199907
199907,8,0,1003859,5715365,D,7/8/99 12:00,79,F,Permanent Home,199907
199907,8,0,1003860,5715367,D,7/8/99 12:00,72,F,Permanent Home,199907
199907,13,0,1003861,5715367,D,7/13/99 12:00,70,M,Permanent Home,199907
199907,6,0,1003862,5715372,D,7/6/99 12:00,64,F,Permanent Home,199907
199907,6,0,1003863,5715372,D,7/6/99 12:00,72,M,Permanent Home,199907
199907,6,0,1003864,5715372,D,7/6/99 12:00,85,M,Permanent Home,199907
199907,28,0,1003092,5719652,D,7/28/99 12:00,74,M,Permanent Home,199907
199907,16,0,1003104,5718823,D,7/16/99 12:00,67,M,Outside/Open Areas,199907
199907,5,0,1003137,5716923,D,7/5/99 12:00,32,M,Camping,199907
199907,5,0,1003143,5723162,D,7/5/99 12:00,11,M,Camping,199907
199907,7,0,1003422,5701089,D,7/7/99 12:00,71,M,Other,199907
199907,7,0,1003423,5701089,D,7/7/99 12:00,83,M,Other,199907
199907,8,0,1003424,5701089,D,7/8/99 12:00,34,F,Other,199907
199907,8,0,1003425,5701089,D,7/8/99 12:00,79,M,Other,199907
199907,8,0,1003426,5701089,D,7/8/99 12:00,82,M,Other,199907
199907,9,0,1003427,5701089,D,7/9/99 12:00,82,F,Other,199907
199907,11,0,1003428,5701089,D,7/11/99 12:00,72,M,Other,199907
199907,6,0,1003865,5715375,D,7/6/99 12:00,61,M,Permanent Home,199907
199907,4,0,1003866,5715375,D,7/4/99 12:00,41,M,Outside/Open Areas,199907
199907,5,0,1003867,5715375,D,7/5/99 12:00,48,M,Permanent Home,199907
199907,5,0,1003868,5715376,D,7/5/99 12:00,51,M,Other,199907
199907,6,0,1003869,5715376,D,7/6/99 12:00,47,F,Other,199907
199907,7,0,1003870,5715376,D,7/7/99 12:00,87,M,Permanent Home,199907
199907,7,0,1003871,5715376,D,7/7/99 12:00,72,M,Permanent Home,199907
199907,5,0,1003872,5715379,D,7/5/99 12:00,66,F,Permanent Home,199907
199907,7,0,1003873,5715384,D,7/7/99 12:00,54,M,Other,199907
199907,6,0,1003874,5715384,D,7/6/99 12:00,47,M,Other,199907
199907,7,0,1003875,5715384,D,7/7/99 12:00,61,M,Permanent Home,199907
199907,7,0,1003876,5715384,D,7/7/99 12:00,75,F,Permanent Home,199907
199907,9,0,1003877,5715463,D,7/9/99 12:00,79,F,Permanent Home,199907
199907,5,0,1003878,5715463,D,7/5/99 12:00,75,M,Permanent Home,199907
199907,7,0,1003879,5715465,D,7/7/99 12:00,55,M,Permanent Home,199907
199907,7,0,1003880,5715465,D,7/7/99 12:00,69,F,Mobile/Trailer Home,199907
199907,7,0,1003881,5715465,D,7/7/99 12:00,56,M,Vehicle/Towed Trailer,199907
199907,7,0,1003675,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003676,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003677,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003678,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003679,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003680,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003681,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003682,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003683,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003684,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003685,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003686,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003687,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003688,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003689,5710710,D,7/7/99 12:00,,,Permanent Home,199907
199907,26,0,1003690,5710841,D,7/26/99 12:00,39,M,Outside/Open Areas,199907
199907,23,0,1003691,5710842,D,7/23/99 12:00,31,M,Permanent Home,199907
199907,28,0,1003692,5710843,D,7/28/99 12:00,77,F,Other,199907
199907,31,0,1003693,5710844,D,7/31/99 12:00,24,M,Other,199907
199907,26,0,1003694,5711031,D,7/26/99 12:00,73,F,Permanent Home,199907
199907,26,0,1003695,5711031,D,7/26/99 12:00,75,F,Permanent Home,199907
199907,30,0,1003696,5710862,D,7/30/99 12:00,65,M,Permanent Home,199907
199907,30,0,1003697,5710000,D,7/30/99 12:00,53,M,Permanent Home,199907
199907,31,0,1003700,5710003,D,7/31/99 12:00,54,M,Permanent Home,199907
199907,30,0,1003701,5710003,D,7/30/99 12:00,66,M,Permanent Home,199907
199907,31,0,1003702,5710003,D,7/31/99 12:00,73,F,Permanent Home,199907
199907,31,0,1003703,5710008,D,7/31/99 12:00,59,M,Permanent Home,199907
199907,27,0,1003704,5710887,D,7/27/99 12:00,34,M,Outside/Open Areas,199907
199907,28,0,1003705,5710887,D,7/28/99 12:00,75,M,Mobile/Trailer Home,199907
199907,30,0,1003706,5710551,D,7/30/99 12:00,84,F,Permanent Home,199907
199907,5,0,1003707,5710648,D,7/5/99 12:00,86,F,Permanent Home,199907
199907,5,0,1003708,5710648,D,7/5/99 12:00,64,F,Permanent Home,199907
199907,6,0,1003709,5710652,D,7/6/99 12:00,61,M,Permanent Home,199907
199907,6,0,1003710,5710655,D,7/6/99 12:00,29,M,Vehicle/Towed Trailer,199907
199907,5,0,1003723,5710475,D,7/5/99 12:00,80,F,Permanent Home,199907
199907,5,0,1003724,5710475,D,7/5/99 12:00,54,F,Permanent Home,199907
199907,22,0,1003730,5716083,D,7/22/99 12:00,56,M,Vehicle/Towed Trailer,199907
199907,22,0,1003731,5716083,D,7/22/99 12:00,73,F,Outside/Open Areas,199907
199907,23,0,1003732,5716083,D,7/23/99 12:00,79,F,Permanent Home,199907
199907,24,0,1003733,5716083,D,7/24/99 12:00,56,M,Vehicle/Towed Trailer,199907
199907,25,0,1003734,5716083,D,7/25/99 12:00,47,M,Permanent Home,199907
199907,25,0,1003735,5716083,D,7/25/99 12:00,60,M,Outside/Open Areas,199907
199907,25,0,1003736,5716083,D,7/25/99 12:00,64,M,Outside/Open Areas,199907
199907,25,0,1003737,5716083,D,7/25/99 12:00,67,F,Permanent Home,199907
199907,26,0,1003738,5716083,D,7/26/99 12:00,91,F,Permanent Home,199907
199907,27,0,1003740,5716083,D,7/27/99 12:00,91,F,Permanent Home,199907
199907,28,0,1003741,5716083,D,7/28/99 12:00,77,M,Permanent Home,199907
199907,22,0,1003742,5716085,D,7/22/99 12:00,39,M,Business,199907
199907,30,0,1003743,5710162,D,7/30/99 12:00,60,F,Permanent Home,199907
199907,30,0,1003744,5710162,D,7/30/99 12:00,70,F,Permanent Home,199907
199907,30,0,1003746,5710162,D,7/30/99 12:00,48,M,Permanent Home,199907
199907,30,0,1003747,5710162,D,7/30/99 12:00,85,F,Permanent Home,199907
199907,30,0,1003748,5710162,D,7/30/99 12:00,57,M,Permanent Home,199907
199907,30,0,1003749,5710162,D,7/30/99 12:00,86,F,Permanent Home,199907
199907,30,0,1003751,5710162,D,7/30/99 12:00,59,M,Permanent Home,199907
199907,30,0,1003752,5710162,D,7/30/99 12:00,70,F,Permanent Home,199907
199907,30,0,1003753,5710162,D,7/30/99 12:00,87,M,Permanent Home,199907
199907,30,0,1003754,5710162,D,7/30/99 12:00,72,M,Permanent Home,199907
199907,30,0,1003755,5710162,D,7/30/99 12:00,77,F,Permanent Home,199907
199907,30,0,1003757,5710162,D,7/30/99 12:00,82,F,Permanent Home,199907
199907,30,0,1003758,5710162,D,7/30/99 12:00,72,M,Permanent Home,199907
199907,30,0,1003759,5710162,D,7/30/99 12:00,84,M,Permanent Home,199907
199907,30,0,1003760,5710162,D,7/30/99 12:00,88,M,Permanent Home,199907
199907,31,0,1003762,5710162,D,7/31/99 12:00,92,M,Permanent Home,199907
199907,30,0,1003763,5710162,D,7/30/99 12:00,92,F,Permanent Home,199907
199907,30,0,1003764,5710162,D,7/30/99 12:00,82,M,Permanent Home,199907
199907,31,0,1003765,5710162,D,7/31/99 12:00,73,M,Permanent Home,199907
199907,30,0,1003766,5710162,D,7/30/99 12:00,54,M,Permanent Home,199907
199907,31,0,1003768,5710162,D,7/31/99 12:00,72,F,Permanent Home,199907
199907,31,0,1003769,5710162,D,7/31/99 12:00,64,M,Permanent Home,199907
199907,31,0,1003770,5710162,D,7/31/99 12:00,70,M,Permanent Home,199907
199907,31,0,1003771,5710162,D,7/31/99 12:00,41,F,Permanent Home,199907
199907,31,0,1003772,5710162,D,7/31/99 12:00,82,F,Permanent Home,199907
199907,31,0,1003773,5710162,D,7/31/99 12:00,89,M,Permanent Home,199907
199907,31,0,1003774,5710162,D,7/31/99 12:00,71,F,Permanent Home,199907
199907,31,0,1003775,5710162,D,7/31/99 12:00,57,F,Permanent Home,199907
199907,31,0,1003776,5710162,D,7/31/99 12:00,46,M,Permanent Home,199907
199907,31,0,1003777,5710162,D,7/31/99 12:00,51,M,Permanent Home,199907
199907,31,0,1003778,5710162,D,7/31/99 12:00,42,F,Permanent Home,199907
199907,31,0,1003779,5710162,D,7/31/99 12:00,80,F,Permanent Home,199907
199907,31,0,1003780,5710162,D,7/31/99 12:00,64,M,Permanent Home,199907
199907,31,0,1003781,5710162,D,7/31/99 12:00,82,F,Permanent Home,199907
199907,31,0,1003782,5710162,D,7/31/99 12:00,80,M,Permanent Home,199907
199907,31,0,1003783,5710162,D,7/31/99 12:00,65,M,Permanent Home,199907
199907,31,0,1003784,5710162,D,7/31/99 12:00,48,F,Permanent Home,199907
199907,28,0,1003655,5710228,D,7/28/99 12:00,54,M,Permanent Home,199907
199907,29,0,1003656,5710228,D,7/29/99 12:00,82,F,Permanent Home,199907
199907,29,0,1003657,5710228,D,7/29/99 12:00,87,F,Permanent Home,199907
199907,29,0,1003658,5710228,D,7/29/99 12:00,66,F,Permanent Home,199907
199907,30,0,1003659,5710228,D,7/30/99 12:00,80,M,Permanent Home,199907
199907,30,0,1003660,5710228,D,7/30/99 12:00,67,M,Permanent Home,199907
199907,30,0,1003661,5710228,D,7/30/99 12:00,48,M,Permanent Home,199907
199907,30,0,1003662,5710228,D,7/30/99 12:00,92,F,Permanent Home,199907
199907,30,0,1003663,5710228,D,7/30/99 12:00,86,M,Permanent Home,199907
199907,30,0,1003664,5710228,D,7/30/99 12:00,71,M,Permanent Home,199907
199907,31,0,1003665,5710228,D,7/31/99 12:00,72,M,Permanent Home,199907
199907,31,0,1003666,5710228,D,7/31/99 12:00,77,F,Permanent Home,199907
199907,31,0,1003667,5710228,D,7/31/99 12:00,76,M,Permanent Home,199907
199907,31,0,1003668,5710228,D,7/31/99 12:00,77,F,Permanent Home,199907
199907,24,0,1003669,5710228,D,7/24/99 12:00,51,M,Other,199907
199907,3,0,1003670,5710341,D,7/3/99 12:00,58,M,Outside/Open Areas,199907
199907,7,0,1003672,5710604,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003673,5710604,D,7/7/99 12:00,,,Permanent Home,199907
199907,7,0,1003674,5710604,D,7/7/99 12:00,,,Permanent Home,199907
199907,25,0,1003535,5707037,D,7/25/99 12:00,62,F,Permanent Home,199907
199907,30,0,1003536,5707164,D,7/30/99 12:00,50,F,Permanent Home,199907
199907,26,0,1003537,5707187,D,7/26/99 12:00,34,F,Permanent Home,199907
199907,31,0,1003538,5707187,D,7/31/99 12:00,46,M,Permanent Home,199907
199907,26,0,1003539,5707187,D,7/26/99 12:00,47,M,Permanent Home,199907
199907,31,0,1003540,5707187,D,7/31/99 12:00,50,M,Permanent Home,199907
199907,7,0,1003429,5701090,D,7/7/99 12:00,33,M,Other,199907
199907,8,0,1003430,5701090,D,7/8/99 12:00,63,M,Other,199907
199907,8,0,1003431,5701090,D,7/8/99 12:00,77,F,Other,199907
199907,14,0,1003432,5701091,D,7/14/99 12:00,49,M,Other,199907
199907,6,0,1003433,5701093,D,7/6/99 12:00,82,M,Permanent Home,199907
199907,6,0,1003434,5701093,D,7/6/99 12:00,82,F,Permanent Home,199907
199907,7,0,1003435,5701103,D,7/7/99 12:00,38,F,Other,199907
199907,10,0,1003436,5701103,D,7/10/99 12:00,68,M,Other,199907
199907,10,0,1003437,5701103,D,7/10/99 12:00,85,F,Other,199907
199907,6,0,1003438,5701104,D,7/6/99 12:00,78,M,Other,199907
199907,7,0,1003439,5701104,D,7/7/99 12:00,79,M,Other,199907
199907,6,0,1003440,5701104,D,7/6/99 12:00,80,F,Other,199907
199907,4,0,1003441,5701105,D,7/4/99 12:00,44,F,Other,199907
199907,4,0,1003442,5701105,D,7/4/99 12:00,52,F,Other,199907
199907,6,0,1003443,5701105,D,7/6/99 12:00,76,F,Other,199907
199907,6,0,1003444,5701107,D,7/6/99 12:00,88,F,Other,199907
199907,23,0,1003446,5701152,D,7/23/99 12:00,25,M,Outside/Open Areas,199907
199907,31,0,1003503,5704102,D,7/31/99 12:00,38,M,Vehicle/Towed Trailer,199907
199907,24,0,1003505,5704140,D,7/24/99 12:00,30,F,Outside/Open Areas,199907
199907,24,0,1003506,5704140,D,7/24/99 12:00,40,M,Outside/Open Areas,199907
199907,29,0,1003508,5709411,D,7/29/99 12:00,75,M,Permanent Home,199907
199907,26,0,1003509,5709432,D,7/26/99 12:00,53,M,Outside/Open Areas,199907
199907,31,0,1003510,5709438,D,7/31/99 12:00,82,F,Permanent Home,199907
199907,23,0,1003511,5709445,D,7/23/99 12:00,78,M,Outside/Open Areas,199907
199907,24,0,1003512,5709445,D,7/24/99 12:00,85,M,Permanent Home,199907
199907,26,0,1003513,5709536,D,7/26/99 12:00,69,M,Outside/Open Areas,199907
199907,24,0,1003524,5708725,D,7/24/99 12:00,45,M,Outside/Open Areas,199907
199907,24,0,1003525,5708726,D,7/24/99 12:00,67,M,Boat,199907
199907,24,0,1003526,5708726,D,7/24/99 12:00,43,M,Boat,199907
199907,11,0,1003527,5706929,D,7/11/99 12:00,36,F,Permanent Home,199907
199907,4,0,1003528,5707173,D,7/4/99 12:00,19,M,In Water,199907
199907,12,0,1003529,5707296,D,7/12/99 12:00,45,F,Vehicle/Towed Trailer,199907
199907,27,0,1003530,5707410,D,7/27/99 12:00,52,M,Outside/Open Areas,199907
199907,20,0,1003533,5708032,D,7/20/99 12:00,2,M,Vehicle/Towed Trailer,199907
199907,24,0,1003534,5707034,D,7/24/99 12:00,82,F,Permanent Home,199907
199908,7,0,1003048,5714903,D,8/7/99 12:00,81,M,Outside/Open Areas,199908
199908,13,0,1003052,5713658,D,8/13/99 12:00,20,M,Camping,199908
199908,6,0,1003053,5716327,D,8/6/99 12:00,59,M,Outside/Open Areas,199908
199909,16,0,1003147,5722643,D,9/16/99 12:00,11,F,In Water,199909
199909,16,0,1003148,5722746,D,9/16/99 12:00,53,F,Permanent Home,199909
199909,16,0,1003149,5722747,D,9/16/99 12:00,67,M,Vehicle/Towed Trailer,199909
199909,16,0,1003150,5722750,D,9/16/99 12:00,49,M,Vehicle/Towed Trailer,199909
199909,16,0,1003151,5722750,D,9/16/99 12:00,73,F,Vehicle/Towed Trailer,199909
199909,16,0,1003152,5722750,D,9/16/99 12:00,47,M,Vehicle/Towed Trailer,199909
199909,16,0,1003154,5722765,D,9/16/99 12:00,40,M,In Water,199909
199909,16,0,1003155,5722766,D,9/16/99 12:00,58,M,Permanent Home,199909
199909,16,0,1003156,5722766,D,9/16/99 12:00,85,F,Permanent Home,199909
199909,25,0,1003166,5722913,D,9/25/99 12:00,,M,Vehicle/Towed Trailer,199909
199909,15,0,1003172,5719991,D,9/15/99 12:00,69,M,Vehicle/Towed Trailer,199909
199909,15,0,1003174,5720261,D,9/15/99 12:00,43,M,Vehicle/Towed Trailer,199909
199909,17,0,1003176,5721374,D,9/17/99 12:00,69,M,Camping,199909
